stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,ext_id,city_name,direction_id
75-A,,Le Léchet,,47.33416764,-2.43245989,,,0,AST-75,0,,,GUERANDE,0
75-R,,Le Léchet,,47.33416764,-2.43245989,,,0,AST-75,0,,,GUERANDE,1
331-A,,Le Mouchoir,,47.37502348,-2.32482391,,,0,AST-331-A-331-B,0,,,SAINT LYPHARD,0
331-B,,Le Mouchoir,,47.37499805,-2.32460541,,,0,AST-331-A-331-B,0,,,SAINT LYPHARD,1
111-A,,Le Moulin,,47.27355198,-2.33831266,,,0,AST-111-A-111-B,0,,,LA BAULE,0
111-B,,Le Moulin,,47.27367573,-2.33849572,,,0,AST-111-A-111-B,0,,,LA BAULE,1
187,,Le Moulin,,47.35038150,-2.49321100,,,0,AST-187-188,0,,,LA TURBALLE,0
188,,Le Moulin,,47.34997420,-2.49376190,,,0,AST-187-188,0,,,LA TURBALLE,1
198-A,,Le Port,,47.34680471,-2.51084416,,,0,AST-198-A-198-B,0,,,LA TURBALLE,0
198-B,,Le Port,,47.34684726,-2.51076572,,,0,AST-198-A-198-B,0,,,LA TURBALLE,1
231-A,,Le Scall,,47.26348080,-2.44809660,,,0,AST-231-A-231-B,0,,,LE POULIGUEN,0
231-B,,Le Scall,,47.26340240,-2.44808630,,,0,AST-231-A-231-B,0,,,LE POULIGUEN,1
86-A,,Leniphen,,47.28952030,-2.43779372,,,0,AST-86-A-86-B,0,,,GUERANDE,0
86-B,,Leniphen,,47.28952030,-2.43819148,,,0,AST-86-A-86-B,0,,,GUERANDE,1
10-A,,Les Ajoncs,,47.26545640,-2.45224990,,,0,AST-10-A-10-B,0,,,BATZ/MER,0
10-B,,Les Ajoncs,,47.26526840,-2.45217390,,,0,AST-10-A-10-B,0,,,BATZ/MER,1
237-A,,Les Mouettes,,47.27438700,-2.43936923,,,0,AST-237,0,,,LE POULIGUEN,0
237-R,,Les Mouettes,,47.27438700,-2.43936923,,,0,AST-237,0,,,LE POULIGUEN,1
272,,Les Paludiers,,47.40446620,-2.46121250,,,0,AST-272-273,0,,,MESQUER,1
273,,Les Paludiers,,47.40386960,-2.46107350,,,0,AST-272-273,0,,,MESQUER,0
186-A,,Les Quatres Routes,,47.35269974,-2.48994236,,,0,AST-186-A-186-B,0,,,LA TURBALLE,0
186-B,,Les Quatres Routes,,47.35269974,-2.48968077,,,0,AST-186-A-186-B,0,,,LA TURBALLE,1
54-A,,Les Salines,,47.29191757,-2.39590947,,,0,AST-54-A-54-B,0,,,GUERANDE,0
54-B,,Les Salines,,47.29184480,-2.39540603,,,0,AST-54-A-54-B,0,,,GUERANDE,1
80-A,,Lycée La Mennais,,47.32262091,-2.43129103,,,0,AST-80,0,,,GUERANDE,0
80-R,,Lycée La Mennais,,47.32262091,-2.43129103,,,0,AST-80,0,,,GUERANDE,1
2-A,,Mairie,,47.42808790,-2.39196580,,,0,AST-2-A-2-B,0,,,ASSERAC,0
2-B,,Mairie,,47.42799630,-2.39197950,,,0,AST-2-A-2-B,0,,,ASSERAC,1
280-A,,Mairie,,47.40045200,-2.46189000,,,0,AST-280-A-280-B,0,,,MESQUER,0
280-B,,Mairie,,47.40031200,-2.46091230,,,0,AST-280-A-280-B,0,,,MESQUER,1
317-A,,Mairie,,47.39703471,-2.30994406,,,0,AST-317-A-317-B,0,,,SAINT LYPHARD,0
317-B,,Mairie,,47.39702019,-2.30946287,,,0,AST-317-A-317-B,0,,,SAINT LYPHARD,1
34-A-A,,Mairie,,47.48105600,-2.39712800,,,0,AST-34-A,0,,,CAMOEL,0
34-A-R,,Mairie,,47.48105600,-2.39712800,,,0,AST-34-A,0,,,CAMOEL,1
40-A,,Mairie,,47.48296700,-2.34338550,,,0,AST-40,0,,,FEREL,0
40-R,,Mairie,,47.48296700,-2.34338550,,,0,AST-40,0,,,FEREL,1
PST02,,Mairie de Pornichet,,47.26410000,-2.34016000,,,0,AST-PST02,0,,,PORNICHET,1
358,,Mairie du Guezy,,47.27161700,-2.34508100,,,0,AST-358,0,,,LA BAULE,0
357,,Mairie du Guézy,,47.27169820,-2.34513329,,,0,AST-357,0,,,LA BAULE,1
113,,Maison du Guézy,,47.27486350,-2.33440270,,,0,AST-113-114,0,,,LA BAULE,1
114,,Maison du Guézy,,47.27526940,-2.33390450,,,0,AST-113-114,0,,,LA BAULE,0
105-A,,Maison Médicale,,47.28788680,-2.38325850,,,0,AST-105-A-105-B,0,,,LA BAULE,0
105-B,,Maison Médicale,,47.28794800,-2.38325880,,,0,AST-105-A-105-B,0,,,LA BAULE,1
183,,Manoir,,47.34949040,-2.48725860,,,0,AST-183-184,0,,,LA TURBALLE,0
184,,Manoir,,47.34877020,-2.48626880,,,0,AST-183-184,0,,,LA TURBALLE,1
137,,Marché,,47.28587510,-2.39607090,,,0,AST-137-138,0,,,LA BAULE,1
138,,Marché,,47.28598250,-2.39536730,,,0,AST-137-138,0,,,LA BAULE,0
294-A,,Marché,,47.37804900,-2.54743520,,,0,AST-294,0,,,PIRIAC / MER,0
294-R,,Marché,,47.37804900,-2.54743520,,,0,AST-294,0,,,PIRIAC / MER,1
MPO01,,Marché de Pornichet,,47.25977452,-2.33798582,,,0,AST-MPO01-MPO02,0,,,PORNICHET,0
MPO02,,Marché de Pornichet,,47.26007087,-2.33784516,,,0,AST-MPO01-MPO02,0,,,PORNICHET,1
100,,Marlais,,47.41086580,-2.29852450,,,0,AST-100-99,0,,,HERBIGNAC,1
99,,Marlais,,47.41123780,-2.29851700,,,0,AST-100-99,0,,,HERBIGNAC,0
253-A,,Maréchal Juin,,47.26765654,-2.44037969,,,0,AST-253-A-253-B,0,,,LE POULIGUEN,0
253-B,,Maréchal Juin,,47.26771296,-2.44028913,,,0,AST-253-A-253-B,0,,,LE POULIGUEN,1
141-A,,Mazy,,47.27406006,-2.35600700,,,0,AST-141-A-141-B,0,,,LA BAULE,0
141-B,,Mazy,,47.27400000,-2.35537400,,,0,AST-141-A-141-B,0,,,LA BAULE,1
44-A,,Miroux,,47.35555340,-2.43307850,,,0,AST-44-A-44-B,0,,,GUERANDE,0
44-B,,Miroux,,47.35565860,-2.43286130,,,0,AST-44-A-44-B,0,,,GUERANDE,1
208-A,,Mont-Esprit,,47.29185323,-2.50842957,,,0,AST-208,0,,,LE CROISIC,0
208-R,,Mont-Esprit,,47.29185323,-2.50842957,,,0,AST-208,0,,,LE CROISIC,1
MLA01,,Moulin d'Argent,,47.25340000,-2.31249990,,,0,AST-MLA01-MLA02,0,,,PORNICHET,0
MLA02,,Moulin d'Argent,,47.25350000,-2.31238000,,,0,AST-MLA01-MLA02,0,,,PORNICHET,1
14-A,,Moulin de la falaise,,47.28006600,-2.48860232,,,0,AST-14-A-14-B,0,,,BATZ/MER,0
14-B,,Moulin de la falaise,,47.28016426,-2.48851184,,,0,AST-14-A-14-B,0,,,BATZ/MER,1
308,,Moulin de Praillane,,47.36667360,-2.52219940,,,0,AST-308-309,0,,,PIRIAC / MER,0
309,,Moulin de Praillane,,47.36681370,-2.52182010,,,0,AST-308-309,0,,,PIRIAC / MER,1
CHP02,,Notre Dame des Dunes,,47.26600000,-2.34070000,,,0,AST-CHP02,0,,,PORNICHET,1
226,,Océan,,47.28451190,-2.51311820,,,0,AST-226,0,,,LE CROISIC,0
263-A,,Océan,,47.27128310,-2.43392384,,,0,AST-263-A-263-B,0,,,LE POULIGUEN,0
263-B,,Océan,,47.27128310,-2.43432146,,,0,AST-263-A-263-B,0,,,LE POULIGUEN,1
340-A,,Océanis,,47.25806030,-2.26659189,,,0,AST-340-A-OCE01,0,,,SAINT NAZAIRE,0
OCE01-A,,Océanis,,47.25820000,-2.26655990,,,0,AST-340-A-OCE01,0,,,SAINT NAZAIRE,0
OCE01-R,,Océanis,,47.25820000,-2.26655990,,,0,AST-340-A-OCE01,0,,,SAINT NAZAIRE,1
212-A,,Océarium,,47.30053575,-2.52281625,,,0,AST-212-A-212-B,0,,,LE CROISIC,0
212-B,,Océarium,,47.30054120,-2.52285199,,,0,AST-212-A-212-B,0,,,LE CROISIC,1
286-A,,Office de tourisme,,47.48051540,-2.47321370,,,0,AST-286-287,0,,,PENESTIN,0
286-R,,Office de tourisme,,47.48051540,-2.47321370,,,0,AST-286-287,0,,,PENESTIN,1
287-A,,Office de tourisme,,47.48061170,-2.47366380,,,0,AST-286-287,0,,,PENESTIN,0
287-R,,Office de tourisme,,47.48061170,-2.47366380,,,0,AST-286-287,0,,,PENESTIN,1
30-A,,Olivier Guichard,,47.27768800,-2.46020600,,,0,AST-30-A-30-B,0,,,BATZ/MER,0
30-B,,Olivier Guichard,,47.27843866,-2.46069159,,,0,AST-30-A-30-B,0,,,BATZ/MER,1
11035323,,Parc Lassalle,,47.27687700,-2.33229100,,,0,AST-11035323,0,,,PORNICHET,1
11035328,,Parc Lassalle (PORNICHET),,47.27701100,-2.33203500,,,0,AST-11035328,0,,,,0
293-A,,Pen Ar Ran,,47.37432320,-2.54990060,,,0,AST-293-A-293-B,0,,,PIRIAC / MER,0
293-B,,Pen Ar Ran,,47.37432320,-2.55029900,,,0,AST-293-A-293-B,0,,,PIRIAC / MER,1
19,,Petit Bois,,47.27523560,-2.48213750,,,0,AST-19-20,0,,,BATZ/MER,0
20,,Petit Bois,,47.27542040,-2.48288010,,,0,AST-19-20,0,,,BATZ/MER,1
PTN01,,Petit Canon,,47.25590000,-2.30362990,,,0,AST-PTN01-PTN02,0,,,PORNICHET,0
PTN02,,Petit Canon,,47.25570000,-2.30383990,,,0,AST-PTN01-PTN02,0,,,PORNICHET,1
92-A,,Petit Poissevin,,47.34607590,-2.39948340,,,0,AST-92-A-92-B,0,,,GUERANDE,0
92-B,,Petit Poissevin,,47.34604940,-2.39936660,,,0,AST-92-A-92-B,0,,,GUERANDE,1
285-A,,Phare de Tréhiguier,,47.49303600,-2.44142200,,,0,AST-285,0,,,PENESTIN,0
285-R,,Phare de Tréhiguier,,47.49303600,-2.44142200,,,0,AST-285,0,,,PENESTIN,1
218,,Pierre Longue,,47.28737850,-2.52846680,,,0,AST-218,0,,,LE CROISIC,0
337-A,,Pigeon Blanc,,47.37698110,-2.45983240,,,0,AST-337-A-337-B,0,,,SAINT MOLF,0
337-B,,Pigeon Blanc,,47.37709380,-2.45971960,,,0,AST-337-A-337-B,0,,,SAINT MOLF,1
139-A,,Place des Palmiers,,47.28092920,-2.36857280,,,0,AST-139-140,0,,,LA BAULE,0
139-R,,Place des Palmiers,,47.28092920,-2.36857280,,,0,AST-139-140,0,,,LA BAULE,1
140-A,,Place des Palmiers,,47.28130930,-2.36809260,,,0,AST-139-140,0,,,LA BAULE,0
140-R,,Place des Palmiers,,47.28130930,-2.36809260,,,0,AST-139-140,0,,,LA BAULE,1
4,,Pont d'Armes,,47.41486710,-2.40010950,,,0,AST-4-5,0,,,ASSERAC,0
5,,Pont d'Armes,,47.41528290,-2.40021040,,,0,AST-4-5,0,,,ASSERAC,1
378,,Pont Mahé,,47.44704232,-2.45001554,,,0,AST-378-6,0,,,ASSERAC,0
6,,Pont Mahé,,47.44752300,-2.45007800,,,0,AST-378-6,0,,,ASSERAC,1
216,,Port aux Rocs,,47.29370160,-2.54683280,,,0,AST-216,0,,,LE CROISIC,0
PDE01,,Port d'échouage,,47.26083150,-2.34151890,,,0,AST-PDE01-PDE02,0,,,PORNICHET,0
PDE02,,Port d'échouage,,47.26088040,-2.34127440,,,0,AST-PDE01-PDE02,0,,,PORNICHET,1
215,,Port Val,,47.29882640,-2.54142660,,,0,AST-215,0,,,LE CROISIC,0
234,,Porte Joie,,47.27958040,-2.43230380,,,0,AST-234-264,0,,,LE POULIGUEN,0
264,,Porte Joie,,47.27920910,-2.43275440,,,0,AST-234-264,0,,,LE POULIGUEN,1
58-A,,Porte Saint-Michel,,47.32676275,-2.42747118,,,0,AST-58,0,,,GUERANDE,0
58-R,,Porte Saint-Michel,,47.32676275,-2.42747118,,,0,AST-58,0,,,GUERANDE,1
POU01,,Pouligou,,47.25000000,-2.30856000,,,0,AST-POU01-POU02,0,,,,0
POU02,,Pouligou,,47.25010000,-2.30862000,,,0,AST-POU01-POU02,0,,,,1
163-A,,Prevenerie,,47.29736440,-2.36780570,,,0,AST-163-A-163-B,0,,,LA BAULE,0
163-B,,Prevenerie,,47.29729940,-2.36798740,,,0,AST-163-A-163-B,0,,,LA BAULE,1
221-A,,Pré Neuf,,47.29255116,-2.52666403,,,0,AST-221-A-221-B,0,,,LE CROISIC,0
221-B,,Pré Neuf,,47.29255480,-2.52658975,,,0,AST-221-A-221-B,0,,,LE CROISIC,1
323-A,,Quatre routes,,47.36045400,-2.37357900,,,0,AST-323-A-323-B,0,,,SAINT LYPHARD,0
323-B,,Quatre routes,,47.36045400,-2.37357900,,,0,AST-323-A-323-B,0,,,SAINT LYPHARD,1
41-A-A,,Quelnet,,47.46567210,-2.33233840,,,0,AST-41-A-41-B,0,,,FEREL,0
41-A-R,,Quelnet,,47.46567210,-2.33233840,,,0,AST-41-A-41-B,0,,,FEREL,1
41-B-A,,Quelnet,,47.46568210,-2.33245690,,,0,AST-41-A-41-B,0,,,FEREL,0
41-B-R,,Quelnet,,47.46568210,-2.33245690,,,0,AST-41-A-41-B,0,,,FEREL,1
282-A,,Quimiac,,47.40614220,-2.48453780,,,0,AST-282-A-282-B,0,,,MESQUER,0
282-B,,Quimiac,,47.40613787,-2.48473144,,,0,AST-282-A-282-B,0,,,MESQUER,1
96-A,,Ranrouët,,47.44435004,-2.31281016,,,0,AST-96-A-96-B,0,,,HERBIGNAC,0
96-B,,Ranrouët,,47.44435366,-2.31280676,,,0,AST-96-A-96-B,0,,,HERBIGNAC,1
37-A,,Riégas,,47.48261790,-2.36907290,,,0,AST-37-A-37-B,0,,,FEREL,0
37-B,,Riégas,,47.48271490,-2.36908120,,,0,AST-37-A-37-B,0,,,FEREL,1
21-A,,Roche Mathieu,,47.27268128,-2.47836778,,,0,AST-21-A-21-B,0,,,BATZ/MER,0
21-B,,Roche Mathieu,,47.27291059,-2.47839526,,,0,AST-21-A-21-B,0,,,BATZ/MER,1
27,,Roffiat,,47.27743241,-2.44584729,,,0,AST-27-28,0,,,BATZ/MER,1
28,,Roffiat,,47.27734134,-2.44575000,,,0,AST-27-28,0,,,BATZ/MER,0
222,,Rohello,,47.29568900,-2.52027650,,,0,AST-222,0,,,LE CROISIC,0
144-A,,Rond-point de Breil,,47.28099872,-2.37359499,,,0,AST-144-A-144-B,0,,,LA BAULE,0
144-B,,Rond-point de Breil,,47.28112215,-2.37380958,,,0,AST-144-A-144-B,0,,,LA BAULE,1
290,,Route du Bile,,47.46012430,-2.47699780,,,0,AST-290-291,0,,,PENESTIN,1
291,,Route du Bile,,47.45984640,-2.47696380,,,0,AST-290-291,0,,,PENESTIN,0
136-A,,Royal,,47.28332300,-2.40655290,,,0,AST-136-A-136-B,0,,,LA BAULE,0
136-B,,Royal,,47.28339690,-2.40649010,,,0,AST-136-A-136-B,0,,,LA BAULE,1
78-A,,Rue de la pierre,,47.32576346,-2.40732683,,,0,AST-78,0,,,GUERANDE,0
78-R,,Rue de la pierre,,47.32576346,-2.40732683,,,0,AST-78,0,,,GUERANDE,1
79-A,,Rue des Guerets,,47.32286845,-2.40638384,,,0,AST-79,0,,,GUERANDE,0
79-R,,Rue des Guerets,,47.32286845,-2.40638384,,,0,AST-79,0,,,GUERANDE,1
219,,Sable Menu,,47.28849240,-2.52132390,,,0,AST-219,0,,,LE CROISIC,0
SCO01,,Sacré Cœur,,47.26518821,-2.34323843,,,0,AST-SCO01,0,,,PORNICHET,0
11231114-A,,Saillé,,47.29667200,-2.43514700,,,0,AST-11231114-11231115,0,,,SAILLE,0
11231114-R,,Saillé,,47.29667200,-2.43514700,,,0,AST-11231114-11231115,0,,,SAILLE,1
11231115,,Saillé,,47.29656700,-2.43538100,,,0,AST-11231114-11231115,0,,,SAILLE,1
213-A,,Saint Goustan,,47.30087903,-2.52781609,,,0,AST-213-A-213-B,0,,,LE CROISIC,0
213-B,,Saint Goustan,,47.30089722,-2.52774723,,,0,AST-213-A-213-B,0,,,LE CROISIC,1
211-A,,Saint Jean de Dieu,,47.29973390,-2.51893339,,,0,AST-211,0,,,LE CROISIC,0
211-R,,Saint Jean de Dieu,,47.29973390,-2.51893339,,,0,AST-211,0,,,LE CROISIC,1
STS01,,Saint Sébastien,,47.25580000,-2.32018990,,,0,AST-STS01-STS02,0,,,PORNICHET,0
